Position,GC,MluCI,NlaIII
1481300,43.5,2,2
1481500,43.0,0,1
1481700,33.5,1,0
1481900,39.0,0,1
1482100,36.5,2,0
1482300,30.0,1,0
1482500,29.0,1,0
1482700,39.5,1,0
1482900,36.0,0,0
1483100,29.5,2,0
1483300,30.0,4,0
1483500,27.0,6,0
1483700,30.0,2,1
1483900,28.0,8,1
1484100,33.5,1,1
1484300,35.5,0,0
1484500,24.0,3,0
1484700,26.0,7,0
1484900,34.5,4,0
1485100,38.5,2,0
1485300,42.0,1,0
1485500,39.5,1,2
1485700,36.0,1,2
1485900,39.0,2,0
1486100,35.5,0,3
1486300,37.0,3,0
1486500,44.5,0,0
1486700,47.0,2,1
1486900,45.5,0,1
1487100,44.5,0,0
1487300,47.5,0,1
1487500,44.5,2,1
1487700,49.0,0,2
1487900,49.0,0,2
1488100,46.0,0,3
1488300,44.5,1,0
1488500,48.5,0,0
1488700,46.5,1,1
1488900,48.5,0,2
1489100,47.5,0,0
1489300,35.5,3,0
1489500,45.5,0,0
1489700,51.0,0,0
1489900,45.0,0,1
1490100,44.0,2,1
1490300,45.0,0,0
1490500,47.5,2,0
1490700,44.0,2,1
1490900,46.5,0,1
1491100,42.0,0,0
1491300,46.0,2,0
1491500,46.0,1,0
1491700,43.5,2,0
1491900,35.5,3,1
1492100,48.0,1,2
1492300,45.0,0,0
1492500,44.0,0,1
1492700,45.0,0,0
1492900,48.0,1,0
1493100,47.0,1,1
1493300,42.5,1,1
1493500,39.0,0,1
1493700,49.0,1,0
1493900,47.0,0,0
1494100,41.5,2,0
1494300,47.0,0,1
1494500,49.0,0,0
1494700,52.5,0,2
1494900,46.0,1,1
1495100,44.0,1,0
1495300,48.0,0,0
1495500,39.0,0,0
1495700,43.5,1,1
1495900,43.5,0,0
1496100,43.0,1,1
1496300,48.0,1,0
1496500,50.0,0,1
1496700,46.5,2,0
1496900,49.0,1,1
1497100,50.0,0,0
1497300,42.0,0,2
1497500,41.5,1,0
1497700,28.0,4,0
1497900,22.0,6,0
1498100,39.0,3,2
1498300,44.5,3,1
1498500,40.5,5,1
1498700,43.5,0,0
1498900,37.5,2,1
1499100,45.5,0,0
1499300,40.0,2,0
1499500,42.0,0,0
1499700,44.5,3,0
1499900,43.5,1,1
1500100,39.5,1,0
1500300,42.0,2,0
1500500,32.0,3,0
1500700,41.5,1,0
1500900,43.0,0,0
1501100,44.0,2,0
1501300,41.0,1,2
1501500,24.0,3,1
1501700,34.0,0,0
1501900,48.5,0,1
1502100,44.0,2,0
1502300,45.0,0,0
1502500,35.5,0,1
1502700,43.0,0,2
1502900,42.0,1,1
1503100,43.5,1,1
1503300,33.5,1,1
1503500,48.0,0,0
1503700,49.5,0,2
1503900,46.5,0,1
1504100,45.5,0,1
1504300,44.5,0,0
1504500,44.5,1,1
1504700,31.5,1,0
1504900,32.0,0,0
1505100,28.0,5,0
1505300,36.0,2,0
1505500,31.0,4,0
1505700,35.5,0,0
1505900,41.0,0,0
1506100,45.5,2,3
1506300,42.0,2,0
1506500,42.5,0,0
1506700,40.0,0,1
1506900,36.0,2,0
1507100,41.0,1,1
1507300,42.0,1,2
1507500,44.5,0,1
1507700,41.0,0,1
1507900,40.5,0,1
1508100,33.0,4,0
1508300,39.5,2,1
1508500,42.5,2,1
1508700,47.0,0,0
1508900,39.0,1,0
1509100,42.0,1,2
1509300,40.5,0,0
1509500,44.5,0,1
1509700,43.0,1,3
1509900,40.5,0,1
1510100,28.5,4,1
1510300,33.0,4,1
1510500,33.5,1,0
1510700,38.0,1,0
1510900,34.5,2,0
1511100,34.5,3,1
1511300,37.5,3,0
1511500,31.5,3,1
1511700,31.0,3,0
1511900,30.0,4,1
1512100,31.0,0,1
1512300,37.5,1,1
1512500,38.5,1,2
1512700,34.5,2,0
1512900,42.0,1,1
1513100,26.5,5,1
1513300,34.5,3,0
1513500,36.5,5,1
1513700,37.5,2,1
1513900,30.5,4,1
1514100,31.5,1,1
1514300,42.0,1,3
1514500,31.0,2,0
1514700,29.0,3,1
1514900,33.0,3,0
1515100,30.5,2,0
1515300,34.0,3,0
1515500,35.0,5,0
1515700,34.5,4,0
1515900,36.0,0,0
1516100,38.5,2,0
1516300,33.5,0,1
1516500,40.0,1,0
1516700,31.0,3,0
1516900,42.5,1,0
1517100,28.5,3,0
1517300,34.5,2,0
1517500,35.5,1,1
1517700,30.0,4,0
1517900,34.5,2,2
1518100,34.0,0,1
1518300,34.0,4,2
1518500,29.5,4,0
1518700,42.5,2,1
1518900,37.5,3,1
1519100,34.0,6,0
1519300,42.5,2,1
1519500,34.0,1,1
1519700,36.5,1,0
1519900,38.0,1,1
1520100,31.5,4,0
1520300,33.0,1,1
1520500,35.0,1,0
1520700,28.0,5,0
1520900,36.0,4,0
1521100,33.5,1,0
1521300,33.5,1,1
1521500,32.5,5,0
1521700,36.5,1,2
1521900,36.0,1,0
1522100,42.0,1,0
1522300,35.0,2,0
1522500,38.5,1,0
1522700,38.5,0,0
1522900,42.0,2,0
1523100,41.0,1,0
1523300,46.5,0,0
1523500,41.5,1,0
1523700,43.0,1,0
1523900,43.5,1,6
1524100,44.5,1,1
1524300,36.0,1,0
1524500,46.0,0,2
1524700,44.0,0,2
1524900,47.0,0,0
1525100,44.0,0,6
1525300,49.5,1,2
1525500,42.5,4,0
1525700,37.5,2,0
1525900,46.5,0,1
1526100,41.0,2,1
1526300,29.0,2,0
1526500,46.0,0,0
1526700,33.5,2,0
1526900,34.5,1,1
1527100,44.5,1,0
1527300,43.0,0,0
1527500,41.0,0,0
1527700,40.0,1,1
1527900,35.0,0,3
1528100,41.5,0,3
1528300,41.0,0,0
1528500,42.0,2,2
1528700,43.5,2,1
1528900,42.0,0,1
1529100,38.5,1,1
1529300,43.5,0,0
1529500,46.0,0,2
1529700,48.5,1,0
1529900,44.0,0,1
1530100,43.5,2,2
1530300,44.5,1,1
1530500,45.0,0,0
1530700,35.0,2,0
1530900,28.5,2,0
1531100,29.5,1,0
1531300,31.0,0,0
1531500,33.5,2,0
1531700,32.0,4,0
1531900,44.5,4,0
1532100,33.0,2,0
1532300,26.5,5,2
1532500,29.5,3,0
1532700,43.5,3,1
1532900,44.5,1,0
1533100,37.0,2,0
1533300,40.5,2,1
1533500,36.5,2,1
1533700,41.0,1,3
1533900,37.0,1,0
1534100,43.0,1,1
1534300,43.5,0,2
1534500,41.5,2,0
1534700,37.5,0,1
1534900,32.0,1,0
1535100,35.0,0,1
1535300,37.5,1,0
1535500,40.0,1,3
1535700,31.0,3,1
1535900,43.0,2,0
1536100,39.0,3,0
1536300,46.0,2,0
1536500,46.5,0,1
1536700,48.0,1,1
1536900,42.5,2,0
1537100,42.0,2,0
1537300,48.0,0,0
1537500,44.0,4,0
1537700,43.0,0,0
1537900,43.5,0,0
1538100,42.5,2,0
1538300,46.5,0,0
1538500,48.0,0,1
1538700,46.5,2,0
1538900,40.5,3,0
1539100,47.0,0,1
1539300,47.0,0,2
1539500,42.5,1,1
1539700,47.0,0,1
1539900,43.0,2,1
1540100,41.5,1,2
1540300,44.0,1,0
1540500,32.5,2,1
1540700,37.0,0,0
1540900,41.0,0,2
1541100,41.5,1,1
1541300,39.5,0,0
1541500,48.0,2,1
1541700,41.5,2,0
1541900,42.5,1,0
1542100,35.5,0,1
1542300,42.5,1,0
1542500,44.5,1,0
1542700,48.0,0,0
1542900,48.5,0,1
1543100,42.5,1,0
1543300,46.0,1,2
1543500,54.0,0,2
1543700,49.0,0,2
1543900,48.5,1,0
1544100,27.5,4,0
1544300,35.0,1,0
1544500,42.0,1,0
1544700,44.0,0,0
1544900,43.0,1,0
1545100,33.0,2,2
1545300,44.0,1,0
1545500,35.5,0,0
1545700,43.5,1,1
1545900,29.0,4,2
1546100,35.0,3,0
1546300,36.5,3,0
1546500,37.0,0,1
1546700,40.0,1,0
1546900,38.0,0,2
1547100,39.5,2,0
1547300,38.5,1,0
1547500,33.5,0,0
1547700,43.5,0,1
1547900,45.0,0,4
1548100,43.0,0,1
1548300,44.0,0,0
1548500,37.5,1,0
1548700,43.5,0,0
1548900,41.0,0,0
1549100,38.5,1,0
1549300,31.5,3,0
1549500,36.0,2,2
1549700,31.5,1,2
1549900,33.5,2,2
1550100,33.5,1,0
1550300,29.5,1,0
1550500,36.0,1,2
1550700,34.5,4,0
1550900,35.0,3,2
1551100,30.0,1,0
1551300,39.0,2,1
1551500,31.5,3,0
1551700,32.0,3,0
1551900,37.5,1,1
1552100,39.5,1,2
1552300,35.5,2,0
1552500,35.5,0,1
1552700,36.0,2,0
1552900,42.0,1,0
1553100,44.5,2,0
1553300,40.0,1,1
1553500,47.0,1,0
1553700,50.0,1,0
1553900,46.0,0,0
1554100,42.5,0,1
1554300,46.5,0,0
1554500,46.5,0,2
1554700,49.5,0,2
1554900,47.0,2,1
1555100,47.0,1,1
1555300,39.5,0,3
1555500,44.5,3,1
1555700,42.5,0,0
1555900,35.0,4,0
1556100,47.5,0,0
1556300,48.5,1,1
1556500,46.0,1,0
1556700,38.5,3,0
1556900,39.5,0,1
1557100,41.0,0,1
1557300,40.0,1,2
1557500,43.0,0,0
1557700,32.0,0,2
1557900,45.5,0,0
1558100,44.0,0,1
1558300,46.5,2,0
1558500,42.0,0,0
1558700,40.5,1,1
1558900,38.5,2,0
1559100,42.0,1,0
1559300,36.5,1,0
1559500,37.0,2,0
1559700,38.0,1,0
1559900,39.5,1,1
1560100,43.5,1,1
1560300,29.5,3,0
1560500,36.0,2,1
1560700,37.0,2,0
1560900,43.5,2,0
1561100,40.0,1,0
1561300,45.5,1,0
1561500,42.0,1,1
1561700,40.5,2,0
1561900,41.0,0,1
1562100,35.5,3,0
1562300,40.0,2,0
1562500,32.0,4,0
1562700,42.5,0,2
1562900,40.0,2,0
1563100,35.5,3,0
1563300,39.0,0,0
1563500,45.5,1,1
1563700,39.0,2,1
1563900,35.5,3,1
1564100,38.5,2,0
1564300,32.5,2,0
1564500,30.5,5,0
1564700,33.0,4,1
1564900,35.0,3,0
1565100,30.0,2,0
1565300,34.5,1,0
1565500,36.5,2,0
1565700,35.5,3,0
1565900,39.5,1,1
1566100,42.0,0,1
1566300,34.5,4,0
1566500,37.5,1,2
1566700,43.5,0,1
1566900,44.0,1,1
1567100,37.0,2,0
1567300,37.5,3,2
1567500,46.0,2,1
1567700,34.0,1,2
1567900,33.5,1,0
1568100,28.5,3,0
1568300,39.5,0,1
1568500,44.0,2,1
1568700,40.5,1,1
1568900,45.0,2,0
1569100,37.0,2,1
1569300,36.0,0,1
1569500,42.5,1,1
1569700,38.5,0,0
1569900,37.0,1,1
1570100,34.5,1,0
1570300,41.5,1,0
1570500,32.0,4,0
1570700,41.0,2,0
1570900,39.5,2,2
1571100,39.0,5,0
1571300,43.5,0,0
1571500,40.0,2,0
1571700,40.5,4,0
1571900,41.5,5,0
1572100,41.5,2,0
1572300,41.5,1,0
1572500,43.0,1,2
1572700,35.0,3,0
1572900,38.0,4,1
1573100,48.5,1,1
1573300,46.0,1,0
1573500,34.0,2,0
1573700,37.0,1,0
1573900,33.5,3,1
1574100,27.5,2,1
1574300,32.5,1,0
1574500,37.0,3,1
1574700,37.0,3,0
1574900,36.5,3,2
1575100,36.0,3,0
1575300,34.5,2,0
1575500,37.0,2,0
1575700,41.0,1,1
1575900,33.5,0,1
1576100,37.0,1,0
1576300,39.0,1,0
1576500,44.0,0,1
1576700,43.5,2,0
1576900,36.0,2,0
1577100,34.5,5,0
1577300,41.5,2,3
1577500,43.0,0,1
1577700,41.0,3,0
1577900,32.5,1,0
1578100,38.5,2,0
1578300,33.0,4,0
1578500,32.0,5,0
1578700,40.5,2,1
1578900,30.5,2,0
1579100,37.0,2,1
1579300,33.0,2,0
1579500,32.0,6,1
1579700,34.5,2,1
1579900,36.0,1,1
1580100,35.5,3,0
1580300,31.5,4,0
1580500,38.0,1,0
1580700,32.5,1,0
1580900,34.0,0,0
1581100,35.5,1,1
1581300,27.0,5,1
1581500,35.0,3,0
1581700,41.0,2,1
1581900,32.0,3,2
1582100,35.0,4,1
1582300,37.5,0,1
1582500,33.5,2,1
1582700,37.5,3,1
1582900,32.0,1,0
1583100,33.0,1,0
1583300,35.5,3,0
1583500,34.0,3,1
1583700,42.0,2,0
1583900,43.5,2,0
1584100,47.5,1,0
1584300,41.5,1,1
1584500,37.5,2,0
1584700,43.5,2,1
1584900,35.5,5,2
1585100,30.0,1,0
1585300,40.0,2,0
1585500,37.0,0,0
1585700,40.5,2,0
1585900,38.0,0,0
1586100,36.5,2,1
1586300,22.0,4,0
1586500,37.0,2,0
1586700,45.0,0,3
1586900,38.5,3,1
1587100,40.5,4,1
1587300,35.0,0,0
1587500,40.0,3,1
1587700,40.0,0,2
1587900,34.5,1,1
1588100,33.5,0,1
1588300,36.5,1,1
1588500,31.5,3,0
1588700,31.5,2,0
1588900,34.0,2,1
1589100,34.0,3,2
1589300,29.0,1,0
1589500,35.5,4,0
1589700,31.5,0,0
1589900,30.0,1,0
1590100,31.0,1,0
1590300,33.0,3,0
1590500,36.0,1,0
1590700,35.0,0,0
1590900,34.5,0,2
1591100,41.5,2,0
1591300,32.0,2,0
1591500,33.5,1,1
1591700,30.5,2,1
1591900,24.5,6,0
1592100,35.0,1,1
1592300,31.5,2,3
1592500,44.0,1,2
1592700,30.5,6,0
1592900,31.5,4,2
1593100,33.5,1,0
1593300,33.5,3,1
1593500,32.0,2,0
1593700,35.5,2,2
1593900,35.0,6,1
1594100,33.0,4,1
1594300,29.5,0,0
1594500,31.5,1,0
1594700,24.5,2,0
1594900,29.0,4,0
1595100,38.0,5,0
1595300,36.0,0,0
1595500,31.5,4,0
1595700,25.0,3,1
1595900,29.0,2,0
1596100,34.5,1,0
1596300,41.0,1,0
1596500,41.0,1,0
1596700,37.5,3,0
1596900,36.0,2,0
1597100,30.0,3,1
1597300,40.0,2,0
1597500,43.0,1,3
1597700,26.5,1,0
1597900,29.0,3,0
1598100,32.5,2,1
1598300,33.5,2,0
1598500,37.5,1,0
1598700,36.0,1,1
1598900,42.5,2,0
1599100,37.0,2,0
1599300,35.5,4,3
1599500,22.0,2,1
1599700,27.0,7,0
1599900,31.0,5,0
1600100,37.5,3,0
1600300,36.0,1,0
1600500,39.5,1,1
1600700,39.5,2,1
1600900,36.5,3,2
1601100,33.5,1,0
1601300,41.0,0,2
1601500,43.0,0,1
1601700,37.0,0,0
1601900,42.0,0,1
1602100,36.0,3,0
1602300,37.0,2,0
1602500,32.5,3,0
1602700,38.0,1,1
1602900,41.5,3,1
1603100,31.5,3,1
1603300,31.5,1,0
1603500,41.5,1,0
1603700,43.5,0,0
1603900,37.5,2,2
1604100,39.0,0,0
1604300,30.5,0,0
1604500,28.5,3,0
1604700,34.0,3,0
1604900,34.0,1,2
1605100,41.0,1,2
1605300,36.5,2,0
1605500,37.0,2,1
1605700,32.5,1,0
1605900,38.5,1,0
1606100,43.0,1,0
1606300,46.0,0,0
1606500,46.0,0,2
1606700,39.0,0,0
1606900,42.5,1,0
1607100,45.5,2,1
1607300,46.5,0,0
1607500,42.0,1,0
1607700,36.5,0,0
1607900,42.0,1,0
1608100,35.0,1,2
1608300,36.5,1,1
1608500,36.5,3,1
1608700,34.5,1,0
1608900,34.5,3,2
1609100,37.0,2,2
1609300,40.0,2,0
1609500,39.5,3,1
1609700,42.5,0,1
1609900,41.0,3,0
1610100,35.0,3,1
1610300,36.0,1,0
1610500,34.5,3,0
1610700,41.0,0,1
1610900,31.5,4,0
1611100,46.0,0,3
1611300,37.0,3,0
1611500,40.0,1,2
1611700,38.0,1,0
1611900,36.0,0,1
1612100,38.0,2,1
1612300,30.0,3,0
1612500,35.0,2,0
1612700,44.0,0,0
1612900,40.5,0,1
1613100,39.5,4,0
1613300,40.5,0,0
1613500,41.5,2,0
1613700,26.5,2,0
1613900,38.5,3,2
1614100,43.0,0,0
1614300,44.0,2,2
1614500,40.5,0,0
1614700,40.0,0,0
1614900,32.5,2,0
1615100,44.0,0,0
1615300,36.0,2,1
1615500,42.0,0,2
1615700,30.5,4,0
1615900,30.0,4,0
1616100,36.0,1,0
1616300,34.5,1,1
1616500,26.0,1,0
1616700,32.5,1,1
1616900,27.5,5,1
1617100,33.5,4,0
1617300,32.0,1,0
1617500,37.0,3,0
1617700,40.0,1,0
1617900,44.5,1,0
1618100,33.5,1,0
1618300,39.5,2,2
1618500,43.5,1,0
1618700,37.5,2,0
1618900,41.0,2,0
1619100,37.5,1,1
1619300,42.5,0,2
1619500,27.0,3,1
1619700,39.5,1,0
1619900,42.5,2,0
1620100,35.5,5,0
1620300,39.0,4,0
1620500,44.5,0,0
1620700,35.5,4,2
1620900,33.5,2,0
1621100,34.5,1,2
1621300,32.5,2,1
1621500,32.5,2,0
1621700,36.0,1,0
1621900,35.0,3,0
1622100,32.5,3,1
1622300,28.0,3,1
1622500,28.0,6,0
1622700,29.0,2,2
1622900,36.0,3,2
1623100,35.0,1,0
1623300,44.0,0,0
1623500,34.0,3,0
1623700,42.5,0,0
1623900,39.5,2,1
1624100,37.5,0,1
1624300,39.0,2,0
1624500,35.5,5,0
1624700,31.0,4,0
1624900,27.0,4,0
1625100,36.0,2,0
1625300,33.0,5,0
1625500,34.5,1,0
1625700,31.0,6,0
1625900,35.0,3,1
1626100,32.5,1,1
1626300,33.5,0,0
1626500,30.0,1,0
1626700,35.5,2,0
1626900,32.0,3,1
1627100,36.0,3,2
1627300,42.0,4,1
1627500,33.5,3,0
1627700,31.5,1,0
1627900,34.5,2,0
1628100,30.5,5,0
1628300,29.0,3,0
1628500,34.5,1,3
1628700,31.5,4,0
1628900,31.0,3,0
1629100,35.5,2,1
1629300,38.0,1,0
1629500,46.5,0,0
1629700,45.0,1,0
1629900,42.0,1,0
1630100,40.0,2,1
1630300,43.5,3,1
1630500,37.0,3,1
1630700,37.0,2,1
1630900,35.0,4,2
1631100,39.0,1,0
1631300,33.0,1,2
1631500,39.5,0,0
1631700,38.0,0,0
1631900,49.5,0,2
1632100,58.0,0,0
1632300,49.5,0,0
1632500,50.5,1,1
1632700,53.0,2,1
1632900,53.5,0,2
1633100,54.5,0,1
1633300,54.5,0,0
1633500,40.5,1,0
1633700,48.0,0,0
1633900,46.5,0,0
1634100,51.0,0,0
1634300,52.0,2,3
1634500,50.0,1,0
1634700,43.5,2,0
1634900,51.5,0,0
1635100,44.5,2,0
1635300,51.5,0,0
1635500,50.0,3,0
1635700,50.5,0,2
1635900,54.0,0,0
1636100,59.5,1,0
1636300,47.5,0,1
1636500,40.0,2,2
1636700,43.0,1,2
1636900,34.0,1,0
1637100,37.0,2,1
1637300,37.0,1,0
1637500,37.0,1,1
1637700,40.0,0,1
1637900,30.0,4,0
1638100,26.0,6,0
1638300,29.0,5,1
1638500,23.0,6,0
1638700,44.5,2,1
1638900,36.0,1,2
1639100,39.0,4,0
1639300,35.5,0,0
1639500,47.5,1,1
1639700,42.0,1,0
1639900,39.5,2,0
1640100,33.0,0,1
1640300,47.5,4,1
1640500,46.5,2,2
1640700,32.5,2,0
1640900,44.0,4,1
1641100,40.0,2,0
1641300,46.5,1,1
1641500,40.0,0,1
1641700,40.0,0,1
1641900,46.0,2,1
1642100,53.5,1,0
1642300,47.0,0,2
1642500,47.0,0,1
1642700,49.0,0,2
1642900,47.5,1,0
1643100,37.0,3,0
1643300,45.0,1,1
1643500,43.5,1,1
1643700,33.5,1,0
1643900,41.5,1,1
1644100,35.5,3,1
1644300,40.5,2,0
1644500,38.0,0,1
1644700,37.5,1,1
1644900,41.0,2,1
1645100,44.5,1,1
1645300,42.0,1,1
1645500,44.0,1,1
1645700,32.0,1,1
1645900,41.5,3,0
1646100,31.0,2,0
1646300,46.0,2,0
1646500,45.5,0,1
1646700,42.5,2,0
1646900,38.5,3,1
1647100,36.5,3,0
1647300,26.5,2,0
1647500,46.0,0,0
1647700,49.0,1,0
1647900,47.5,1,2
1648100,40.5,0,1
1648300,40.0,3,0
1648500,42.5,0,0
1648700,38.5,3,0
1648900,44.5,2,0
1649100,42.0,2,0
1649300,48.5,1,0
1649500,46.5,2,1
1649700,47.0,1,1
1649900,43.0,2,2
1650100,40.0,2,0
1650300,47.0,2,0
1650500,40.0,0,0
1650700,45.0,0,0
1650900,44.5,1,2
1651100,46.5,0,0
1651300,51.5,0,1
1651500,48.0,0,0
1651700,44.5,1,1
1651900,33.0,0,0
1652100,49.0,1,1
1652300,45.0,1,0
1652500,44.0,3,0
1652700,50.5,0,5
1652900,42.0,1,1
1653100,48.5,1,4
1653300,44.5,1,3
1653500,41.0,3,1
1653700,42.5,2,1
1653900,42.0,2,1
1654100,45.5,0,0
1654300,48.0,0,1
1654500,48.5,1,0
1654700,49.0,1,2
1654900,44.0,2,1
1655100,37.5,2,0
1655300,39.0,0,2
1655500,29.0,4,1
1655700,37.0,3,0
1655900,37.0,4,2
1656100,30.0,2,1
1656300,36.5,2,0
1656500,39.5,1,0
1656700,46.0,2,2
1656900,47.5,1,1
1657100,40.0,0,0
1657300,45.5,0,1
1657500,40.5,0,1
1657700,40.5,2,1
1657900,44.0,0,1
1658100,45.0,1,0
1658300,46.5,1,0
1658500,49.5,3,1
1658700,44.5,1,2
1658900,41.5,1,1
1659100,46.0,1,1
1659300,50.0,1,0
1659500,47.0,1,0
1659700,47.5,2,1
1659900,38.0,1,1
1660100,37.0,2,0
1660300,30.5,3,0
1660500,40.5,1,0
1660700,41.5,2,1
1660900,43.0,2,1
1661100,35.5,1,0
1661300,48.0,0,1
1661500,40.5,1,0
1661700,45.0,1,1
1661900,43.5,3,1
1662100,48.0,2,2
1662300,47.0,0,1
1662500,51.0,0,0
1662700,47.0,2,0
1662900,46.5,0,1
1663100,47.0,1,1
1663300,51.0,1,0
1663500,45.5,3,1
1663700,44.0,2,0
1663900,41.5,1,0
1664100,43.5,1,0
1664300,42.0,0,0
1664500,49.0,2,1
1664700,41.5,1,1
1664900,34.5,1,1
1665100,49.0,2,2
1665300,46.0,1,0
1665500,48.5,0,0
1665700,46.0,3,1
1665900,47.5,1,1
1666100,48.0,1,1
1666300,43.0,0,0
1666500,50.0,0,2
1666700,56.0,0,1
1666900,48.5,1,1
1667100,44.5,2,0
1667300,37.0,2,0
1667500,48.0,2,0
1667700,50.5,1,2
1667900,41.0,1,1
1668100,27.0,3,0
1668300,30.5,1,0
1668500,33.5,3,0
1668700,49.0,0,0
1668900,44.0,0,1
1669100,46.0,1,0
1669300,43.0,2,2
1669500,47.0,0,0
1669700,48.5,0,0
1669900,52.5,1,1
1670100,35.0,1,0
1670300,40.5,2,1
1670500,50.5,0,1
1670700,51.0,3,2
1670900,49.5,0,1
1671100,48.0,0,1
1671300,51.5,0,0
1671500,42.5,1,0
1671700,39.5,3,0
1671900,46.0,1,3
1672100,53.0,0,3
1672300,50.5,1,1
1672500,55.5,0,1
1672700,46.0,0,0
1672900,45.5,1,1
1673100,46.0,0,0
1673300,48.0,1,4
1673500,37.5,2,0
1673700,37.0,1,1
1673900,53.5,1,1
1674100,49.0,0,2
1674300,48.0,1,1
1674500,47.5,0,0
1674700,42.0,0,3
1674900,42.5,0,1
1675100,39.0,1,1
1675300,46.5,0,1
1675500,41.0,1,0
1675700,41.5,0,0
1675900,42.5,2,0
1676100,41.0,3,1
1676300,40.0,1,0
1676500,47.0,1,0
1676700,37.0,1,2
1676900,42.0,1,1
1677100,44.0,0,0
1677300,46.0,0,0
1677500,45.0,0,1
1677700,44.0,0,0
1677900,41.0,1,0
1678100,42.0,1,2
1678300,40.5,0,1
1678500,39.0,1,0
1678700,39.0,0,0
1678900,45.5,1,0
1679100,25.5,1,1
1679300,32.5,3,1
1679500,38.0,1,2
1679700,37.0,4,0
1679900,41.0,1,0
1680100,25.0,5,0
1680300,28.0,6,0
1680500,38.0,1,0
1680700,47.0,4,1
1680900,46.0,0,2
1681100,43.5,3,2
1681300,42.5,0,2
1681500,40.5,0,0
1681700,40.0,0,0
1681900,41.5,2,0
1682100,40.0,0,0
1682300,42.5,2,0
1682500,44.0,0,0
1682700,34.5,3,0
1682900,47.0,1,1
1683100,49.0,0,0
1683300,44.0,0,0
1683500,40.5,2,0
1683700,33.0,4,1
1683900,47.0,0,2
1684100,42.5,2,2
1684300,40.0,0,0
1684500,39.0,4,1
1684700,48.5,1,1
1684900,43.5,0,0
1685100,37.0,2,2
1685300,38.5,3,1
1685500,45.5,1,0
1685700,40.0,1,1
1685900,45.0,1,2
1686100,44.5,0,0
1686300,34.5,3,0
1686500,45.5,1,0
1686700,46.5,0,2
1686900,45.5,0,1
1687100,46.5,1,1
1687300,46.0,0,0
1687500,27.5,2,0
1687700,35.5,1,0
1687900,45.5,1,1
1688100,47.0,0,1
1688300,46.5,1,0
1688500,40.0,4,0
1688700,38.0,2,0
1688900,30.5,1,0
1689100,40.0,0,0
1689300,40.5,2,1
1689500,46.0,2,3
1689700,42.5,0,1
1689900,41.0,1,2
1690100,51.5,1,0
1690300,48.5,0,1
1690500,50.0,2,0
1690700,34.5,1,1
1690900,38.5,0,0
1691100,35.0,2,0
1691300,40.0,1,1
1691500,42.5,0,1
1691700,40.5,1,0
1691900,40.5,0,1
1692100,43.5,0,0
1692300,43.5,0,1
1692500,39.5,2,1
1692700,46.5,3,1
1692900,47.0,0,0
1693100,40.0,4,0
1693300,38.5,1,0
1693500,41.5,0,0
1693700,42.5,0,0
1693900,45.0,2,1
1694100,44.5,2,1
1694300,45.5,0,1
1694500,44.0,1,1
1694700,28.5,4,0
1694900,51.5,0,0
1695100,40.5,1,0
1695300,40.5,1,0
1695500,35.0,1,0
1695700,42.0,0,2
1695900,47.0,0,1
1696100,40.0,1,0
1696300,47.5,0,3
1696500,38.5,1,0
1696700,49.5,0,3
1696900,40.5,0,0
1697100,45.5,1,2
1697300,44.5,0,0
1697500,42.0,0,3
1697700,39.5,0,1
1697900,33.5,1,0
1698100,41.5,1,2
1698300,44.5,0,1
1698500,40.5,1,1
1698700,39.5,0,1
1698900,44.5,3,2
1699100,45.0,1,1
1699300,41.5,2,1
1699500,48.0,2,2
1699700,43.5,0,2
1699900,45.0,1,0
1700100,39.0,3,0
1700300,46.5,1,0
1700500,37.5,1,0
1700700,32.0,0,0
1700900,30.0,2,0
1701100,31.0,0,0
1701300,39.0,0,0
1701500,39.0,2,0
1701700,38.5,0,0
1701900,27.0,4,0
1702100,37.0,1,1
1702300,38.0,1,0
1702500,40.0,2,2
1702700,48.0,0,0
1702900,37.5,2,0
1703100,41.0,1,0
1703300,41.5,0,1
1703500,46.5,0,0
1703700,44.5,0,2
1703900,39.5,1,0
1704100,35.0,0,1
1704300,39.5,3,0
1704500,36.0,1,0
1704700,38.5,1,0
1704900,42.5,1,0
1705100,36.5,1,0
1705300,41.5,3,1
1705500,34.5,4,0
1705700,35.0,3,1
1705900,32.5,5,0
1706100,42.0,2,1
1706300,45.0,0,0
1706500,46.0,3,1
1706700,45.0,0,2
1706900,43.5,1,0
1707100,34.0,0,0
1707300,44.5,1,0
1707500,37.0,1,0
1707700,47.0,1,1
1707900,40.5,1,0
1708100,36.5,0,0
1708300,29.0,6,0
1708500,26.0,2,0
1708700,25.0,4,0
1708900,29.5,1,0
1709100,32.5,1,1
1709300,34.0,0,1
1709500,42.0,2,0
1709700,43.0,2,1
1709900,40.0,2,0
1710100,47.0,0,0
1710300,40.5,1,0
1710500,41.5,2,0
1710700,43.0,0,2
1710900,26.0,2,0
1711100,20.5,3,0
1711300,23.0,2,0
1711500,25.5,4,2
1711700,33.5,3,1
1711900,29.5,3,1
1712100,36.5,1,0
1712300,42.0,0,0
1712500,40.5,1,0
1712700,41.0,0,1
1712900,40.5,1,0
1713100,40.5,1,0
1713300,38.5,1,1
1713500,39.0,3,1
1713700,42.0,1,0
1713900,41.0,1,1
1714100,44.0,1,2
